,time_text,message,author,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
438,12:02,Its boddypen,username@rrrouFdroq,,,,,,
439,12:05,Why y’all looking on his stream,username@rroAeCe or,,,,,,
440,12:05,no snitches,username@cdrenr mdn,,,,,,
441,12:06,I'm watching nogla,username@Lrncau iVr,,,,,,
442,12:07,NOGLA,username@McePPet at,,,,,,
443,12:08,alex and nogla,username@aBaahIshah,,,,,,
444,12:09,It’s vanoss,username@syetotynrh,,,,,,
445,12:09,Ayo Brian TWERKKKKKK,username@ihihlhhiII,,,,,,
446,12:09,Sup brine,username@ yyorLLysa,,,,,,
447,12:13,Pfffy like it matters,username@ seaagSar6,,,,,,
448,12:13,Alex and Nogla,username@suncNiNtcN,,,,,,
449,12:13,ITS NOGLA I SAW HIS STREAM,username@ y y Nyyrg,,,,,,
450,12:14,auto sus,username@894mmaaoeo,,,,,,
451,12:15,wassap brian,username@mooDossaDo,,,,,,
452,12:16,"@Terroriser not to be a hater but guaranteed is spelled wrong, unless that’s on purpose 😂. Also discord overlay is tiny",username@ E* l*El*a,,,,,,
453,12:16,Green lookin sus,username@ylxal naee,,,,,,
454,12:17,hey Brian!,username@isikskoii3,,,,,,
455,12:18,No pain and Alex,username@oCCnnrnonr,,,,,,
456,12:19,its vanoss,username@SdzSzSdzSz,,,,,,
457,12:19,Nogla and alex,username@rvacvv icG,,,,,,
458,12:20,obama?,username@ehheheeheh,,,,,,
459,12:24,wow brians already dead,username@oaoarorKra,,,,,,
460,12:25,hi,username@tolgTrMnMu,,,,,,
461,12:26,ITS NGLA,username@ y y Nyyrg,,,,,,
462,12:26,Use code Lazar,username@MhochaMMoc,,,,,,
463,12:29,no don't snitches,username@cdrenr mdn,,,,,,
464,12:30,hello broin,username@a zoAaopop,,,,,,
465,12:30,I think it’s Nogla,username@_SXAPG_APG,,,,,,
466,12:30,no hopping livestream and snitching,username@DADeA Dlxl,,,,,,
467,12:31,Nogla it good I just check,username@ cmaahiZih,,,,,,
468,12:36,Not very thoughtful for the east coast viewers,username@K-111-cco8,,,,,,
469,12:37,I SAW HIS SREAM,username@ y y Nyyrg,,,,,,
470,12:39,Nogla going for a kill-less,username@McePPet at,,,,,,
471,12:39,No kill win,username@iggsGesLaL,,,,,,
472,12:41,lmao watching 3 ppls streams at the same time is funny 😆,username@woqqttyepw,,,,,,
473,12:41,Trump 2️⃣0️⃣2️⃣0️⃣,username@nhhaBahn h,,,,,,
474,12:42,It’s not nogla,username@ cmaahiZih,,,,,,
475,12:43,tell them to shut I want to see if you will do it,username@FsEEo REsR,,,,,,
476,12:43,lol,username@cccccccccc,,,,,,
477,12:45,Shadmir11,username@ehheheeheh,,,,,,
478,12:45,a challenge,username@eoaao irrr,,,,,,
479,12:45,Use code MOO,username@ seaagSar6,,,,,,
480,12:45,We saw him in the stream,username@roe ot rea,,,,,,
481,12:45,It’s nogla!!!!!!,username@bllno bsbl,,,,,,
482,12:45,it's Nogla,username@ hyiabAyih,,,,,,
483,12:47,Nogla is trying to play a game where he does not kill,username@uEaraainmu,,,,,,
484,12:47,Says he won't kill to win as imposer,username@suncNiNtcN,,,,,,
485,12:47,We hear it in his voic e,username@cacafaaail,,,,,,
486,12:47,I SAW HIS STREAM,username@ y y Nyyrg,,,,,,
487,12:48,nogla is memeing,username@jkakjkj jk,,,,,,
488,12:49,Not nogla I checked his stream,username@te cpdooop,,,,,,
489,12:50,Nogla doing a no kill round,username@sh snanaat,,,,,,
490,12:50,go to his stream,username@e deM eAde,,,,,,
491,12:50,Nogla pulling some low IQ plays tonight,username@siiruisxum,,,,,,
492,12:51,It is defo nogla,username@okSioikuiS,,,,,,
493,12:52,USE CODE MOO,username@ seaagSar6,,,,,,
494,12:53,noglas trying the no kill impostor win,username@GfrGGafiGf,,,,,,
495,12:53,I'M HIM LIVE,username@Lrncau iVr,,,,,,
496,12:54,use code moo,username@cdrenr mdn,,,,,,
497,12:54,Trying to win with no kills or sabatage,username@lG7G7m2Gee,,,,,,
498,12:57,"It can't be Nogla, right?",username@senDetanDn,,,,,,
499,12:57,he is trying to win without killing anyone,username@lysollihcA,,,,,,
500,12:57,OOOOOOOOOOOOOH WHAT A FLUSH!!!,username@essnLss.ee,,,,,,
501,12:58,USE CODE MOO,username@ seaagSar6,,,,,,
502,12:59,nogala is shady,username@McXaa ic c,,,,,,
503,13:01,use code moo,username@cdrenr mdn,,,,,,
504,13:02,it's alex. he's literally the one who killed you....,username@3535FT  T3,,,,,,
505,13:02,Not nogla checked his stream,username@te cpdooop,,,,,,
506,13:03,USE CODE MOO,username@ seaagSar6,,,,,,
507,13:03,Nogla and Alex,username@oCCnnrnonr,,,,,,
508,13:03,he's trying to win without sabotaging or killing,username@heieeCmesl,,,,,,
509,13:04,hi,username@kwwwcckwwk,,,,,,
510,13:06,NOGLA IS GOING FOR A KILL-less imposter game shhhhh,username@McePPet at,,,,,,
511,13:07,ayyyyy public chatttt,username@A antuuMtu,,,,,,
512,13:08,use code moo,username@cdrenr mdn,,,,,,
513,13:08,yeah it is not nogla,username@FsEEo REsR,,,,,,
514,13:09,USE CODE MOO,username@ seaagSar6,,,,,,
515,13:09,Hey what's up everyone I'm addicted to this game lol,username@l eestlBss,,,,,,
516,13:09,hello,username@i 9gGgi ss,,,,,,
517,13:10,He’s definitely imposter,username@_SXAPG_APG,,,,,,
518,13:11,It’s Brian guys,username@D G_SG D0L,,,,,,
519,13:11,"Use Streamlabs to give 100% of your donation to Terroriser! SuperChats take out a portion, use this link instead --> https://streamlabs.com/terroriser/tip",username@hNtttggNoh,,,,,,
520,13:14,nogla only wants alex to kill for him,username@GfrGGafiGf,,,,,,
521,13:15,It’s not nogla or laxer,username@ cmaahiZih,,,,,,
522,13:15,NOGLA!!!,username@bllno bsbl,,,,,,
523,13:16,It's Nogla!,username@u T Egilql,,,,,,
524,13:16,Nogla,username@ hyiabAyih,,,,,,
525,13:16,I’m here,username@IsaaiiIhsi,,,,,,
526,13:17,use code moo,username@cdrenr mdn,,,,,,
527,13:17,Hi love you come over mando here in the US government has been watch your video and audio files are not the itme shop no one is not in the itme shop no one,username@zEzLElloEz,,,,,,
528,13:17,He is trying not to kill.,username@nnJrPuuudd,,,,,,
529,13:18,Nogla,username@usueMeMuMs,,,,,,
530,13:18,ITS NOGLA,username@lysollihcA,,,,,,
531,13:18,its nogla ;-;,username@St  t tikS,,,,,,
532,13:18,where does use code moo come from anyway?,username@894mmaaoeo,,,,,,
533,13:20,USE CODE MOO,username@ seaagSar6,,,,,,
534,13:20,ayyyyyy public chatttt,username@A antuuMtu,,,,,,
535,13:22,I looked at noglas stream and it’s him and Alex,username@oCCnnrnonr,,,,,,
536,13:23,Nogla,username@oetttnCoCx,,,,,,
537,13:23,how your day going,username@ otoyddyeT,,,,,,
538,13:23,Nogla,username@usueMeMuMs,,,,,,
539,13:25,Bro it’s Nogla,username@e6r6udh56n,,,,,,
540,13:26,ITS NOGLA,username@GfrGGafiGf,,,,,,
541,13:26,USE CODE MOO,username@ seaagSar6,,,,,,
542,13:27,soz,username@EEeEEaEalp,,,,,,
543,13:29,Nogla,username@usueMeMuMs,,,,,,
544,13:29,_I EXPECT QUALITY FAILS!_,username@ oe  hDDan,,,,,,
545,13:29,You should play with DASHIE GAMES,username@elJJre8r81,,,,,,
546,13:30,i see it in pretty much all their vids,username@894mmaaoeo,,,,,,
547,13:30,yeet,username@fBfuretfk ,,,,,,
548,13:30,hey brian please let me join,username@reerfooomo,,,,,,
549,13:31,I just checked it’s nogla 😂,username@ E* l*El*a,,,,,,
550,13:32,nogla,username@amFFFagcuo,,,,,,
551,13:32,use code moo,username@cdrenr mdn,,,,,,
552,13:33,Nogla wants Alex to get all the kills,username@uEaraainmu,,,,,,
553,13:34,SOMEONE USE CODE MOO,username@ seaagSar6,,,,,,
554,13:34,Its nogla,username@izG1zl ylz,,,,,,
555,13:35,ITS NOGLA I SAW HIS SREAM ITS NOGLA I SAW HIS STREAM,username@ y y Nyyrg,,,,,,
556,13:35,Nogla,username@usueMeMuMs,,,,,,
557,13:36,NOGLA,username@lysollihcA,,,,,,
558,13:37,its nogla and alex,username@acarnrhSjh,,,,,,
559,13:37,Code moo,username@i-SSTifBTT,,,,,,
560,13:38,It ain’t nogla I checked his stream,username@te cpdooop,,,,,,
561,13:38,how did nogla get S tier?,username@xehxxhdxeh,,,,,,
562,13:38,It’s nogla lol,username@oemls rlCm,,,,,,
563,13:38,use code moo,username@cdrenr mdn,,,,,,
564,13:39,Dats a toilet,username@_SXAPG_APG,,,,,,
565,13:40,It’s not nogla I just checked his stream,username@ cmaahiZih,,,,,,
566,13:40,the imposter admit to it,username@EEeEEaEalp,,,,,,
567,13:42,SOME ONE PLZ USE CODE MOO,username@ seaagSar6,,,,,,
568,13:42,hi,username@Tt  echaaa,,,,,,
569,13:43,use code moo,username@s op_omini,,,,,,
570,13:46,nogla not killing or sabotaging,username@ aSzzSaSJJ,,,,,,
571,13:46,Laban is lazar,username@iaeiddcFDD,,,,,,
572,13:46,You should play with DASHIE GAMEE,username@elJJre8r81,,,,,,
573,13:46,landen is lazar,username@3535FT  T3,,,,,,
574,13:47,Watch it not be nogla,username@oetttnCoCx,,,,,,
575,13:47,its nogla,username@AjAAdAbijb,,,,,,
576,13:47,Laser,username@ cmaahiZih,,,,,,
577,13:47,use code moo,username@cdrenr mdn,,,,,,
578,13:50,Use code moo,username@ninniiixqq,,,,,,
579,13:50,yes,username@Bayyokyaky,,,,,,
580,13:50,Lannan*,username@mtiDmmanaA,,,,,,
581,13:50,Code moo,username@dMrMoyodao,,,,,,
582,13:51,USE CODE MOO PLZ,username@ seaagSar6,,,,,,
583,13:51,Laser,username@o ay eltog,,,,,,
584,13:52,Lazar,username@McePPet at,,,,,,
585,13:52,Lazer,username@looo oiiia,,,,,,
586,13:52,Landon is lazar,username@MHM M NUUM,,,,,,
587,13:53,Lazer,username@CsrlrgiDee,,,,,,
588,13:53,Its Lazer,username@SMgeMieeie,,,,,,
589,13:53,nolga,username@cMMiasoscl,,,,,,
590,13:54,bet it's Alex and nogla,username@heieeCmesl,,,,,,
591,13:54,lazer beam,username@b ooooyuyg,,,,,,
592,13:55,Lannan is Lazar,username@SnhentpMrp,,,,,,
593,13:56,yeah its lazar,username@hiemPPmigr,,,,,,
594,13:56,lannan not landon,username@pnpnPpopcn,,,,,,
595,13:56,Mmmm,username@syetotynrh,,,,,,
596,13:57,its lazar,username@cMcl alaei,,,,,,
597,13:58,USE CODE MOO PLZ,username@ seaagSar6,,,,,,
598,13:58,Lannan=lazar,username@oemls rlCm,,,,,,
599,13:58,Lannan is Lazerbeam,username@iaeiddcFDD,,,,,,
600,13:58,Lannan is lazar,username@HedolH na ,,,,,,
601,14:00,achoo,username@3293c22ic6,,,,,,
602,14:00,It’s laser,username@ern a rHee,,,,,,
603,14:01,Lannan is lazar,username@eoDmbnmnaa,,,,,,
604,14:01,Lazer is lannan,username@ cmaahiZih,,,,,,
605,14:01,you are the best youtuber,username@a ieii iHr,,,,,,
606,14:01,This is the weirdest round of among us I’ve ever seen lol,username@dilggPgmdd,,,,,,
607,14:02,Hello terroriser,username@rrdc rdcae,,,,,,
608,14:02,Lannan is Lazer,username@D G_SG D0L,,,,,,
609,14:02,use code moo,username@cdrenr mdn,,,,,,
610,14:02,wait whos preston,username@EEeEEaEalp,,,,,,
611,14:03,TELL PRESTON WHY HE IS NOT TALKING,username@FsEEo REsR,,,,,,
612,14:04,Lannon,username@pliplpPPlp,,,,,,
613,14:04,Lannoin,username@cMcl alaei,,,,,,
614,14:04,Is it Landon or Landan?,username@essnLss.ee,,,,,,
615,14:05,Omg it’s not nogla for the millionth time,username@te cpdooop,,,,,,
616,14:05,Lanan,username@a ieii iHr,,,,,,
617,14:06,Lanna,username@oemls rlCm,,,,,,
618,14:06,Lannan,username@eOeewnnOew,,,,,,
619,14:06,Lannon,username@cMcl alaei,,,,,,
620,14:07,lazer,username@cdrenr mdn,,,,,,
621,14:07,lannon,username@meyrtroyoo,,,,,,
622,14:07,im eating taki,username@7n3gknn3ni,,,,,,
623,14:08,lazer,username@cMMiasoscl,,,,,,
624,14:09,names suk,username@ ooobbnbJn,,,,,,
625,14:09,Lannan,username@SnhentpMrp,,,,,,
626,14:09,"Terroriser is dead, so we can say whos the imposter",username@iggsGesLaL,,,,,,
627,14:11,Lannan,username@ddb le Cle,,,,,,
628,14:11,Lannan,username@iaeiddcFDD,,,,,,
629,14:13,lannan is lazer,username@s op_omini,,,,,,
630,14:13,kill nogla,username@ggygRdooyo,,,,,,
631,14:13,lannan* sorry.,username@3535FT  T3,,,,,,
632,14:13,Lannon,username@cMcl alaei,,,,,,
633,14:16,hi Brian,username@DAgiDghgaA,,,,,,
634,14:16,Is Lazar,username@u T Egilql,,,,,,
635,14:17,lmao Brian is as confused as me,username@cccccccccc,,,,,,
636,14:18,its lazar beam,username@innererorr,,,,,,
637,14:18,Its nogla,username@Lrncau iVr,,,,,,
638,14:19,just end the game,username@thehursaha,,,,,,
639,14:20,Lannan is Lazar,username@a ieii iHr,,,,,,
640,14:21,nogla going for no sabotage,username@DADeA Dlxl,,,,,,
641,14:21,ITS NOGLA I SAW HIS STREAM ITS NOGLA I SAW HIS STREAM,username@ y y Nyyrg,,,,,,
642,14:22,Lannnan =lazar,username@usueMeMuMs,,,,,,
643,14:23,hi,username@aaiAaAmfai,,,,,,
644,14:25,It’s probably Nogla,username@_SXAPG_APG,,,,,,
645,14:26,"Oh, Lannan",username@essnLss.ee,,,,,,
646,14:28,@Terroriser might be a good idea to ask everyone to introduce themselves,username@ E* l*El*a,,,,,,
647,14:28,I don't know ask preston,username@FsEEo REsR,,,,,,
648,14:28,he's an aussie. they have weird names.,username@3535FT  T3,,,,,,
649,14:30,Who is imposter,username@IsaaiiIhsi,,,,,,
650,14:31,Sounds like Landon,username@essnLss.ee,,,,,,
651,14:32,BRAIN SAID MY NAME. IM NOT IRRELEVANT!,username@HedolH na ,,,,,,
652,14:32,Is guaranteed spelt wrong?,username@dadyuahodo,,,,,,
653,14:34,use good moo,username@cMMiasoscl,,,,,,
654,14:35,So many snitches in here,username@MhochaMMoc,,,,,,
655,14:36,it is NOGLA,username@Lrncau iVr,,,,,,
656,14:37,Oh hey it’s jacksepticeye!,username@tStttEsrt_,,,,,,
657,14:38,nogla,username@ otoyddyeT,,,,,,
658,14:41,Are we making this a video?,username@evlolaarte,,,,,,
659,14:41,its alex and nogla for the millionth time,username@GfrGGafiGf,,,,,,
660,14:41,It’s not lazer !!!,username@ cmaahiZih,,,,,,
661,14:42,lannan,username@ndeenan ee,,,,,,
662,14:43,Its the camera guy,username@SdzSzSdzSz,,,,,,
663,14:43,briaaaannnnnnn,username@reerfooomo,,,,,,
664,14:43,Nogla and Alex,username@u T Egilql,,,,,,
665,14:47,lol,username@loLoldooaa,,,,,,
666,14:50,ITS NOGLA,username@oidrdodrcd,,,,,,
667,14:50,BRIAN SAID MY NAME! IM NOT IRRELEVANT ANYMORE!!!,username@HedolH na ,,,,,,
668,14:50,Lmao the title is spelled wrong bruh,username@nesggsgm s,,,,,,
669,14:51,I think Nogla is getting tired with this group,username@McePPet at,,,,,,
670,14:51,Oh it’s jacksepticeye!,username@tStttEsrt_,,,,,,
671,14:52,is nogla doing a no kill win if it is him???,username@lsmeptsuei,,,,,,
672,14:52,nolga,username@ggygRdooyo,,,,,,
673,14:52,wait whose lennon,username@K-111-cco8,,,,,,
674,14:52,Lannan,username@nnKihwSenh,,,,,,
675,14:56,this dosent seem video worthy,username@EEeEEaEalp,,,,,,
676,14:57,It’s not nogla either,username@ cmaahiZih,,,,,,
677,14:58,"nogla and alex sitting in a tree, K I L L I N G",username@meyrtroyoo,,,,,,
678,15:03,ITS NOGLA I SAW HIS STREAM ITS NOGLA I SAW HIS STREAM,username@ y y Nyyrg,,,,,,
679,15:06,It’s not nogla I checked his stream,username@te cpdooop,,,,,,
680,15:08,another 1,username@ ooobbnbJn,,,,,,
681,15:08,First time on a stream what happend?,username@xrPlnrroli,,,,,,
682,15:09,TELL PRESTON WERE IS Bir,username@FsEEo REsR,,,,,,
683,15:10,LMAO,username@loLoldooaa,,,,,,
684,15:13,its nogla,username@oidrdodrcd,,,,,,
685,15:14,good morning 🌞,username@MoM8r1 MMh,,,,,,
686,15:14,brian,username@__haCa rC ,,,,,,
687,15:16,It was nogla,username@gAeenelAen,,,,,,
688,15:16,NOGLA SUS,username@Lrncau iVr,,,,,,
689,15:18,bri I mean,username@FsEEo REsR,,,,,,
690,15:18,Go back to sleep Brian it’s 5:00 in the morning,username@0tr En0t a,,,,,,
691,15:24,Oh back online after 7 hours of gameplay yesterday?,username@nuOemg!Oi!,,,,,,
692,15:24,hi,username@eswwleenry,,,,,,
693,15:25,hi,username@tolgTrMnMu,,,,,,
694,15:29,It’s not nogla I just checked his stream,username@ cmaahiZih,,,,,,
695,15:29,sus,username@nnD M MaD ,,,,,,
696,15:35,yooo its a me!!!!,username@xAeAxAeAAx,,,,,,
697,15:35,I'm proud of what I started use code moo will be in your chat for ever,username@cdrenr mdn,,,,,,
698,15:38,No :3,username@JJeDe uJek,,,,,,
699,15:40,BRIAN!!! Lmao,username@McePPet at,,,,,,
700,15:40,It’s nogla and Alex lmaooo,username@ ih lsesmJ,,,,,,
701,15:46,NAGUA,username@HedolH na ,,,,,,
702,15:49,NAGUA POG,username@HedolH na ,,,,,,
703,15:50,Nagua,username@roe ot rea,,,,,,
704,15:52,SOOO DIRTY!!!,username@McePPet at,,,,,,
705,15:53,LMAO,username@l'Tee OlaO,,,,,,
706,15:55,terroiser,username@kaT eToais,,,,,,
707,15:58,NAGUA,username@roe ot rea,,,,,,
708,15:58,tell Preston why he is not talking,username@FsEEo REsR,,,,,,
709,15:59,NAGUA POG,username@HedolH na ,,,,,,
710,16:00,brian please let me join yall,username@reerfooomo,,,,,,
711,16:00,Lol,username@_SXAPG_APG,,,,,,
712,16:00,No,username@JJeDe uJek,,,,,,
713,16:01,#PREVENTTHECONTENT,username@EEeEEaEalp,,,,,,
714,16:02,YOUR MY FAVOURITE YOUTUBER,username@al6rimaea ,,,,,,
715,16:03,ITS NOT NOGLA,username@ cmaahiZih,,,,,,
716,16:03,big 👍 up h20delirious,username@MoM8r1 MMh,,,,,,
717,16:03,Wow,username@_SXAPG_APG,,,,,,
718,16:04,dangggg,username@kckZa Hsca,,,,,,
719,16:04,HORRIBLE,username@McePPet at,,,,,,
720,16:05,this is a level of pettyness i live for,username@MMTeeJaTsa,,,,,,
721,16:05,hi,username@ thhcriolr,,,,,,
722,16:06,YOUR MY FAVOURITE YOUTUBER,username@al6rimaea ,,,,,,
723,16:07,PERFECT,username@cccccccccc,,,,,,
724,16:07,NAGUA,username@HedolH na ,,,,,,
725,16:09,YOUR MY FAVOURITE YOUTUBER,username@al6rimaea ,,,,,,
726,16:10,Hahahaha,username@yzyePezype,,,,,,
727,16:10,CODE MOO,username@auumsmlyel,,,,,,
728,16:10,Yooo I’m backkk,username@wOo o owol,,,,,,
729,16:11,hi Brian,username@laPkrk7aa2,,,,,,
730,16:12,"HAHAHA, Youtube blue balls lol!!!!",username@siiruisxum,,,,,,
731,16:12,#NAGUA,username@HedolH na ,,,,,,
732,16:13,YOUR MY FAVOURITE YOUTUBER,username@al6rimaea ,,,,,,
733,16:14,This is the worst game of among us I have ever watched,username@reBrBrvrGG,,,,,,
734,16:14,Since when did Nogla get so good at this game?,username@_SXAPG_APG,,,,,,
735,16:15,lol,username@lsmeptsuei,,,,,,
736,16:15,how's life brian?,username@DADeA Dlxl,,,,,,
737,16:17,YOUR MY FAVOURITE YOUTUBER,username@al6rimaea ,,,,,,
738,16:17,thats so cruel and hilarious,username@894mmaaoeo,,,,,,
739,16:17,EATIN,username@McePPet at,,,,,,
740,16:21,TELL PRESTON WHY HE IS NOT TALKING,username@FsEEo REsR,,,,,,
741,16:21,YOUR MY FAVOURITE YOUTUBER,username@al6rimaea ,,,,,,
742,16:22,LOL,username@s op_omini,,,,,,
743,16:22,That’s noglas new name nagua,username@roe ot rea,,,,,,
744,16:26,🥶,username@aaiAaAmfai,,,,,,
745,16:27,It’s not nogla,username@ cmaahiZih,,,,,,
746,16:30,hi,username@yoooCaoyC ,,,,,,
747,16:33,hahaahahahhahahahahahahahha,username@SdzSzSdzSz,,,,,,
748,16:33,gg Nogla won,username@ hyiabAyih,,,,,,
749,16:36,Guessing I'm late,username@Jbbllbbboc,,,,,,
750,16:37,what's youtube blue balls?,username@aDeDDaDcDn,,,,,,
751,16:40,pog,username@omo  mmmym,,,,,,
752,16:40,YOU SHOULD PLAY WITH DASHIE GAMES,username@elJJre8r81,,,,,,
753,16:41,When Did Nogla Get Good At Among Us?,username@u T Egilql,,,,,,
754,16:43,thats so evil brian i love it omg,username@nBeaBsssra,,,,,,
755,16:44,Ohhhhhhh myyyyyyy dayssssssss 😂😂😂😂😂😂😂😂😂😂😂❤️❤️❤️❤️❤️😂,username@jejeyyTaye,,,,,,
756,16:44,LMAO LOVE YOU BRINE,username@cccccccccc,,,,,,
757,16:45,BRIAN!!!!!,username@opSCprpaCb,,,,,,
758,16:47,what happen?,username@Teo oothhS,,,,,,
759,16:49,YES,username@_SXAPG_APG,,,,,,
760,16:49,"Brown, I’m a celebrity so I’ll play with you if you give me $50",username@D G_SG D0L,,,,,,
761,16:51,SOOO DIRTY BRIAN,username@McePPet at,,,,,,
762,16:51,what did I miss,username@ teregG nm,,,,,,
763,16:55,LOL,username@HedolH na ,,,,,,
764,16:57,🤣🤣🤣🤣🤣,username@nuOemg!Oi!,,,,,,
765,16:58,lmfao,username@nBeaBsssra,,,,,,
766,16:59,LMFAOOO,username@iishopohos,,,,,,
767,17:00,LOLOLOL,username@s op_omini,,,,,,
768,17:02,lets gooo,username@tlAh lhiAt,,,,,,
769,17:02,POG,username@HedolH na ,,,,,,
770,17:04,POG,username@HedolH na ,,,,,,
771,17:05,told you,username@eNNe ooore,,,,,,
772,17:06,LMAOO,username@dasaddsnaa,,,,,,
773,17:07,lmao,username@tlAh lhiAt,,,,,,
774,17:07,Les gooo,username@i-SSTifBTT,,,,,,
775,17:08,POG,username@HedolH na ,,,,,,
776,17:08,😆😆😆,username@MeM olHolo,,,,,,
777,17:09,I'm being attacked,username@7n3gknn3ni,,,,,,
778,17:11,I LOVE IT !!!,username@GooDoGutSh,,,,,,
779,17:11,🤣🤣🤣🤣🤣🤣🤣🤣,username@u T Egilql,,,,,,
780,17:12,POG,username@HedolH na ,,,,,,
781,17:12,Woo,username@JJeDe uJek,,,,,,
782,17:12,POG,username@tlAh lhiAt,,,,,,
783,17:12,UNMUTE,username@lysollihcA,,,,,,
784,17:13,brian you mind buying my gaming pc setup that I'm saving up for lol jk,username@Tl gSeglgT,,,,,,
785,17:14,POG,username@HedolH na ,,,,,,
786,17:16,see it wag nogla,username@ eeeasnaa ,,,,,,
787,17:16,POG,username@HedolH na ,,,,,,
788,17:17,play mario,username@llFFdlnrBF,,,,,,
789,17:18,use code VANOSS,username@lcchn an  ,,,,,,
790,17:19,told ya,username@ hyiabAyih,,,,,,
791,17:20,I’m here from Lazars stream,username@yryrgeggrM,,,,,,
792,17:23,i love brian especially when he screwsover noglalol,username@nBeaBsssra,,,,,,
793,17:23,:_terroriser1st:,username@ttenLLLnLL,,,,,,
794,17:24,He’s muted on discord tho lmao,username@inbnitubaa,,,,,,
795,17:24,Spelled guaranteed wrong,username@BDmBrio Dm,,,,,,
796,17:25,GOTTEM LOL,username@cccccccccc,,,,,,
797,17:25,BLUE BALLS,username@HOOBIOHOEH,,,,,,
798,17:25,Unmute,username@eennpSnpOc,,,,,,
799,17:27,gg,username@innererorr,,,,,,
800,17:27,started watching you again recently love you terrorisor glad to see you're good,username@asiCursarm,,,,,,
801,17:33,COME BACK,username@FsEEo REsR,,,,,,
802,17:36,Yo,username@z    aY ra,,,,,,
803,17:40,gg,username@lkamaaamla,,,,,,
804,17:43,:learning:,username@aDeDDaDcDn,,,,,,
