,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,None
1340,:_Buffer1::_Bangs::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1341,.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1342,!song,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1343,Nooooo likessss. ✌🏻👍🏻👍🏻👍🏻,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1344,weres bro build lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1345,ALEX???????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1346,:_Buffer1::_Yaya::_Yaya::_Yaya::_Yaya::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1347,:_Buffer1::_Nosedrip::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1348,ALEX MISSING AGAIN?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1349,:_Buffer1::_Pudge::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1350,WHERES ALEX?!?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1351,220M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1352,MISSIN PERSON,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1353,:dothefive:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1354,ALEX monkaS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1355,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1356,I'M WORKING OUT WHILE WATCHING YOU,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1357,Alex is missing?!?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1358,lol alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1359,:yougotthis::yougotthis:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1360,alex where are you,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1361,ALEX missing?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1362,Restock your costume i want to buy 1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1363,ALEX MISSING???,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1364,Freddy says relax Doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1365,missing person lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1366,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1367,ALEX is MISSING?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1368,Legend,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1369,nooooooooooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1370,alex missing😂😂,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1371,alice where are you,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1372,PogU,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1373,ALEX IS MISSING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1374,WHRES ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1375,somebody needs a broom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1376,missing alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1377,What,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1378,kya timepass h,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1379,lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1380,Alex??!?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1381,hi,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1382,MISSING PERSON,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1383,Leaves 🤯,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1384,The duffel bag is amazing,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1385,s,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1386,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1387,the leaves tho,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1388,SCATTLE HOTLINE MIAMI POG,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1389,.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1390,!song,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1391,$200 billion!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1392,ALEX!!!?!?!?!??!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1393,love u doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1394,Missing person!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1395,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1396,alex is missing lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1397,sup,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1398,RIP alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1399,Dripping with success Doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1400,Hey doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1401,yayayayayayayayayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1402,missing Alex lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1403,DOC????????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1404,missing again???,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1405,alex is missing,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1406,Not Alex!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1407,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1408,Alex?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1409,hui,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1410,Donate to the 2x Champion himself and have your message heard by the entire world.... maybe - https://streamlabs.com/drdisrespect/tip,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1411,si,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1412,aLEX????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1413,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1414,єтєяиαl νувє -> Let's rock! [stop spamming caps] [warning],0.0,0.0,0.0,0.0,0.0,0.0,1.0
1415,WHERES ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1416,Rut Roh. MISSING POSTERS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1417,hii,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1418,teleprompter lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1419,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1420,WHERES ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1421,✌,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1422,Where’s Alex?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1423,Alex is missing again LUL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1424,He sounds like a Rocket Grunt getting you to join Team Rocket,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1425,well,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1426,SEAGAL!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1427,ALEX IS MISSING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1428,ALEX?! Where you at ?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1429,WHERES ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1430,Doc is blasting through the arena's areas,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1431,leaves all over the arena looking like last of us lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1432,wheres the cleaner,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1433,Aleeex!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1434,Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1435,AHAHAHA ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1436,WJERE IS ALEX?????????????????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1437,alex missing,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1438,"Alex MIA again, SOMEONE GET AREA 51!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1439,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1440,YA YAYA YAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1441,ALEX IS MISSING?????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1442,Alex???,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1443,They kidnapped Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1444,:_Yaya::_Yaya::_Yaya:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445,Cya Alex :_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1446,Alex... Nooooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1447,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1448,evening..morning CC:_Buffer1:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1449,automatic muscle,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1450,WHERES ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1451,WHERE IS HE DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1452,ALEX?!?!?!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1453,who took Alex?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1454,ALEX WENT MISSING!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1455,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1456,Aliens took Alex AGAIN!!!! :_Alien:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1457,EXCUSE ME,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1458,Someone left a window open?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1459,"Alex...,,,",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1460,I wish i had the money to donate to Doc 😔,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1461,:_Think::_Think::_Think:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1462,ALEX!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1463,Wheres the maintenance crew???,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1464,No ALEX!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1465,ALEX!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1466,HOTLINE MIAMI,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1467,???,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1468,Leatherface got Alex!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1469,alex got kidnapped,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1470,Young jamie,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1471,I'm alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1472,ALEX??????????????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1473,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1474,where's Alex!!!?!?!?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1475,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1476,ALEXXX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1477,treadmeal,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1478,TIME TO GET TO WORK:_Buffer1:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1479,treadMEAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1480,Alex where you gone?...,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1481,Tred meal,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1482,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1483,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1484,Yhh,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1485,:_Buffer1::_Warcry::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1486,THE TWO TIME 2 TIME 2 TIME,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1487,:goodvibes:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1488,treadmeal,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1489,YAYAYAYAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1490,:_Buffer1::_Fired::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1491,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1492,🎇🎇🎇,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1493,ALEX IS MISSING POSTERS!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1494,TREADMEAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1495,ALEX IS MISSING POSTERS!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1496,alex is kidnapped,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1497,:chillwdog::chillwdog:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1498,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1499,BICICLETA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1500,Not ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1501,alex alex alex alex alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1502,alex where he at,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1503,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1504,ALEX!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1505,0_88 -> You're starting to bug me. [stop spamming caps] [warning],0.0,0.0,0.0,0.0,0.0,0.0,1.0
1506,GETTING MY PUMP IN AS WE SPEAK DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1507,alex!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1508,ALEEEEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509,BO II,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1510,🥒,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1511,Doc Alex is missing,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1512,Work those glutes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1513,zeb,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1514,BRO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1515,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1516,WAKE UP ALEXXXXX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1517,its choppy,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1518,covide19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1519,👏🏻👏🏻👏🏻👏🏻,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1520,lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1521,Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1522,they kidnapped alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1523,I have abs,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1524,alex missing????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1525,guys relax it's me Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1526,RIP Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1527,LESSSS GGGGOOOOOOOO DOCCC!!!!!!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1528,BRO BROTHERS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1529,ALEXXXXXXXXXX.NOOOOOOOOOOOOOOO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1530,alexxxxx,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1531,:goodvibes::goodvibes::goodvibes:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1532,Tree Leaves but No Trees ..... Oof,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1533,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1534,RIP ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535,whats with all the leaves on the floor?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1536,Alex stole my g fuel,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1537,dunked on,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538,2 fingers deep in Vaseline. Shiny from head to tippy toe!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1539,iam from iraq 😳,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1540,duo's Dr?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1541,young JAMIE IS PART OF JRE PODCAST,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1542,ALEX IS MISSING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1543,:_Think:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1544,lolllll here,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1545,alex ALEX MISSING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1546,they kidnapped alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1547,:chillwcat:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1548,yeah yeah yeah ya yayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1549,lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1550,alex ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1551,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1552,Alex got digitized into Cyberpunk,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1553,Alex is buried underneath the concrete slab of the new parking garage!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1554,why so extra XDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1555,Doc your mic is cutting in and out,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1556,😂,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1557,He shot alex with the two time?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1558,F's in the chat for Alex bois,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1559,MonkaS ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1560,YA YA YA YA YA YA YA YA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1561,RIPP ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1562,hi,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1563,imposters,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1564,Where is he????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1565,Say no to PUBG!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1566,RIP ALE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1567,TRICKLE IN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1568,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1569,Hey baby meet me in the bedroom,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1570,"Or, the Bro Brothers kidnapped him",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1571,WHERES ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1572,where are the stripperinos,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1573,cerveza,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1574,ALEX IS MISSING POSTERS!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1575,Fs in the chat for Alex.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1576,ALEX IS MISSING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1577,I MISS ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1578,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1579,audio chopping?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1580,Alex missing?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1581,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1582,ALEX!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1583,:_Fired::_Fired::_Fired:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1584,ALEX IS MISSING POSTERS!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1585,Warm up the kaka🤨,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1586,The aliens got Alex again!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1587,New Dr Disrespect Merchandise - https://championsclub.gg/,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1588,The arena thing is getting old,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1589,SPOOOPY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1590,WHO IS ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1591,heya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1592,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1593,???????????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1594,NOT AGAIN ALEX!:_Punk:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1595,:_Bless::_Mrs::_Nosedrip::_Snooze:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1596,ALEX Finally got fired,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1597,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1598,sorry,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1599,rip alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1600,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1601,Alexxx!?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1602,click it,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1603,:oops::oops::oops:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1604,alex?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1605,Alex - stop slacking,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1606,Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1607,MISSING ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1608,ALEXXXXXXX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1609,Alex!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1610,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1611,ALEX!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1612,where is alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1613,🤝🤝🤝🤝🤝🤝🤝🤝,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1614,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1615,where is the build bros,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1616,bros kidnapped alex?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1617,Johnny Bandini kidnaped Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1618,click it,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1619,where is Alex:yougotthis:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1620,Alex Jones :_Alien:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1621,😭😭😭,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1622,RIP ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1623,Bro Brothers kidnapped Alex!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1624,uh oh,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1625,Time to save Alex again,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1626,Poor Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1627,no alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1628,Yayayaayyayaayya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1629,WHERES ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1630,:buffering::buffering::buffering:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1631,area 51 again,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1632,someones kidnapped alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1633,OH NO!! ALEX!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1634,WE NEED RAULLLLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1635,loesoe,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1636,rip alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1637,:goodvibes:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1638,GET ALEX ON THE LINE NOW!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1639,ALEX IS MISSING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1640,WHO NEEDS HIM ANYHOW?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1641,OH NO ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1642,yesssss,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1643,Alex is missing again,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1644,Ice cold,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1645,The Joker returns 1 year later!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1646,Alex where are you?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1647,RIP ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1648,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649,doc killed Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1650,He’s in AREA 51,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1651,RIP ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1652,Couch all shiny new,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1653,Spoooookky,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1654,I did it I kidnapped alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1655,:_Handshake::_Handshake::_Handshake::_Handshake::_Handshake::_Handshake::_Handshake::_Buffer1::_Bless::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1656,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1657,alien take alex again..:_Bless::_Bless::_Bless::_Bless::_Bless:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1658,Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1659,RAUL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1660,Loungin,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1661,LET ME FIND OUT WHAT YOU DID DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1662,Heard that,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1663,WHERE IS ALEX !!!!! 😞,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1664,rip alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1665,alex ransom...don't pay it RIP ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1666,did he go to AREA 51 again,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1667,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1668,wheres alex ???????????????????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1669,Yessir,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1670,WE GOTTA FIND ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1671,CHAMPIONS CLUBB!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1672,alex?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1673,got thengin and tonic ice cold baby!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1674,yaw Alex was acting creepy in the locker room,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675,spooky,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1676,alex?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
